Battle,Date,Name,Battle URI,Lattitude,Longitude,Filename,Heading for main subject,Description,Related organization/service branch,Reference URL,Start Date,End Date
Meuse-Argonne Offensive,26 September - November 11 1918,John Bruce Carlock,http://id.loc.gov/authorities/subjects/sh85007115,48.97176,5.36371,wwi_service_records_b1_f090,"Carlock, John Bruce","File documenting the participation of John Bruce Carlock in World War I. Carlock first served in the Engineering Corps and transferred to the Officer's Training Corps. While at the Vancouver Barracks. He transferred to the 1st Gas Regiment with the 30th Engineers on December 10th, 1917, and was sent overseas on December 16, 1917. He participated in occupations of the Loos, Toul, and Vosges, France, and the battles of Chateau Thierry, Saint Mihiel, and Meuse-Argonne. He returned to the States on January 24, 1918. Carlock was discharged on March 15, 1919. File includes a survey, a post card, letters, and newspaper clippings.","United States. Army; United States. Army. Corps of Engineers; United States. Army. Gas Regiment, 1st",http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/1262,1918-09-12,1918-09-15
Meuse-Argonne Offensive,26 September - November 11 1918,Russell R. Armstrong,http://id.loc.gov/authorities/subjects/sh85007115,48.97176,5.36371,wwi_service_records_b1_f018,"Armstrong, Russell R.","File documenting the participation of Russell Armstrong in World War I. Armstrong enlisted in the Coast Artillery on May 1, 1917. He was attached to the railroad artillery and was stationed at Dieulaurd, Verdun, Sommedien, and Marbauch. He was at the front during the Battle of Saint-Mihiel and the Meuse-Argonne offensive.",United States. Army; United States. Army. Coast Artillery,http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/239,1918-09-12,1918-09-15
Battle of the Lys,7-29 April 1918,Roy Schofield,http://id.loc.gov/authorities/subjects/sh85079182,50.85023,2.8817,wwi_service_records_b3_f544,"Schofield, Roy","File documenting the participation of Roy Schofield in World War I. Schofield enlisted on May 29, 1917, and was stationed at Fort Riley, Kansas, in the Medical Department. He joined Field Hospital no. 18 on July 25, 1917. On August 28, 1917, he joined Provisional Field Hospital no. 4 at Camp Lewis, Washington. He joined Field Hospital no. 361 on October 14, 1917, and was sent overseas on July 12, 1918. He participated in the Battle of St. Mihiel, the Meuse-Argonne Offensive, and the Battle of Lys. On October 25, 1918, he was stationed in Ypers, Belgium. Schofield returned to the States on April 20, 1919, and was discharged on May 7, 1919. File includes a survey, photos, letters, and newspaper clippings. Description supplemented by information from Fold3.","United States. Army; United States. Army. Medical Department; United States. Army. Field Hospital, 18th",http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/7017,1918-09-26,1918-11-11
Battle of Vittorio Veneto,24 October-3 November 1918,Lawrence A. Twomey,http://id.loc.gov/authorities/subjects/sh85144034,45.98026,12.30065,wwi_service_records_b4_f625,"Twomey, Lawrence A.","File documenting the participation of Lawrence A. Twomey in World War I. Twomey enlisted on October 15, 1917, and was first stationed at Allentown, Pennsylvania, with the Army Ambulance Service. He was sent overseas on June 12, 1918, and was stationed in Genoa, Italy. He also served with the Italian Army Section 603. He participated in the Battle of Vittorio Veneto in Italy. Twomey left for the States on April 8, 1919, and was discharged on April 29, 1919. File includes a survey, photo, postcards, letter, newspaper clippings, and RSVP card.",United States. Army; United States. Army. Ambulance Corps; Italy. Esercito,http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/8045,1918-09-26,1918-11-11
Meuse-Argonne Offensive,26 September - November 11 1918,Albert Alderson,http://id.loc.gov/authorities/subjects/sh85007115,48.97176,5.36371,wwi_service_records_b1_f006,"Alderson, Albert","File documenting the participation of Albert Alderson in World War I. Alderson enlisted in the Army on May 5th, 1917, and was first stationed in Fort Riley, Kansas. He served in the 338th Field Artillery (Camp Dodge, Iowa), the 352nd Infantry, and the 30th Infantry (Mayen, Germany). He was involved in the Meuse-Argonne Offensive. File includes address card, student information form, and letters.","United States. Army; United States. Army. Field Artillery Regiment, 338th; United States. Army. Infantry Regiment, 352nd; United States. Army. Infantry Regiment, 30th (1901-1957)",http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/161,1918-09-26,1918-11-11
Meuse-Argonne Offensive,26 September - November 11 1918,Alfred William Kasel,http://id.loc.gov/authorities/subjects/sh85007115,48.97176,5.36371,wwi_service_records_b2_f342,"Kasel, Alfred William","File documenting the participation of Alfred William Kasel in World War I. Kasel enlisted on February 26, 1918, and served at Camp Taylor, Kentucky, and Camp Sherman, Ohio, with the 335th Infantry. He was sent to France on September 3, 1918, and was stationed in Mussidan, France. He joined the 26th Infantry to participate in the Meuse Argonne Offensive, and stayed after the armistice in Coblenz, Germany. Kasel returned to the States on August 17, 1919, and was discharged August 26, 1919. File includes a survey.","United States. Army; United States. Army. Infantry Regiment, 335th; United States. Army. Infantry Regiment, 26th (1901-1957)",http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/4336,1918-09-26,1918-11-11
Meuse-Argonne Offensive,26 September - November 11 1918,Bernard H. Shockel,http://id.loc.gov/authorities/subjects/sh85007115,48.97176,5.36371,wwi_service_records_b3_f556,"Shockel, Bernard H.","File includes a survey documenting the participation of Bernard H. Shockel in World War I. Shockel enlisted on December 18, 1917, and first served in Chicago, Illinois, with the Meteorological Service Signal Corps. He transferred to St. Louis, Missouri, to join a detached depot company on January 4, 1918. On April 5, 1918, he transferred to Fort Wood, New York, and was sent overseas on June 12, 1918, with the Meteorological Section of the Signal Corps. He participated in the Battle of St. Mihiel and the Meuse-Argonne Offensive. Shockel returned to the States on February 27, 1919, and was discharged on March 27, 1919.",United States. Army; United States. Army. Sanitary Corps; United States. Army. Meteorological Service,http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/6488,1918-09-26,1918-11-11
Meuse-Argonne Offensive,26 September - November 11 1918,Birney Fifer Fleming,http://id.loc.gov/authorities/subjects/sh85007115,48.97176,5.36371,wwi_service_records_b2_f201,"Fleming, Birney Fifer","File documenting the participation of Birney Fifer Fleming in World War I. Fleming enlisted on May 8, 1917, and served with the 11th Aero Service Squadron. He was first stationed in San Antonio, Texas, then transferred to Belleville, Illinois. He was sent overseas on December 17, 1917, and stationed in Stamford, England. On August 4, 1918, he was sent to France and served in the Battle of St. Mihiel and the Argonne-Meuse Offensive. Fleming returned home on April 21, 1919, and was discharged May 21, 1919. File includes a survey, a letter, and newspaper clippings.","United States. Army; United States. Army. Air Service; United States. Army. Air Service. Aero Squadron, 11th",http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/2710,1918-09-26,1918-11-11
Meuse-Argonne Offensive,26 September - November 11 1918,C. Nolan Smith,http://id.loc.gov/authorities/subjects/sh85007115,48.97176,5.36371,wwi_service_records_b3_f577,"Smith, C. Nolan","File documenting the participation of C. Nolan Smith in World War I. Smith enlisted on October 5, 1917, and served with the 130th Infantry at Camp Logan, Texas. He was sent to France on May 16, 1918. During the Meuse-Argonne Offensive, Smith was shot and died on November 10, 1918. His body returned to the States on August 2, 1921. File includes photos, letters from his sister, including one documenting their brother's, C. Stanley Smith's, experience in the war, and a card with a Smith's name with a gold star (used to denote the files of individuals who died in the line of duty). Description supplemented by information from Fold3.","United States. Army; United States. Army. Infantry Regiment, 130th (1917-1959)",http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/7205,1918-09-26,1918-11-11
Meuse-Argonne Offensive,26 September - November 11 1918,Chester Allen Quick,http://id.loc.gov/authorities/subjects/sh85007115,48.97176,5.36371,wwi_service_records_b3_f501,"Quick, Chester Allen","File documenting the participation of Chester Allen Quick in World War I. Quick enlisted on May 25, 1918, and was first stationed at Camp Gordon, Georgia. He was sent overseas on August 28, 1918. He joined the 41st Infantry in October and November 1918 to participate in the last days of the Meuse-Argonne Offensive. He was transferred to the 62nd Prisoner of War Escort in December 1918. Quick was sent home on September 23, 1919, and was discharged on October 6, 1919. File includes a survey.","United States. Army; United States. Army. Infantry Regiment, 41st; United States. Army. Prisoner of War Escort, 62nd",http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/6346,1918-09-26,1918-11-11
Meuse-Argonne Offensive,26 September - November 11 1918,Chester McLaren,http://id.loc.gov/authorities/subjects/sh85007115,48.97176,5.36371,wwi_service_records_b3_f409,"McLaren, Chester","File documenting the participation of Chester McLaren in World War I. McLaren was stationed in Peoria, Illinois, and Camp Logan, Texas, with the 123rd Machine Gun Battalion before he was sent overseas in May 1918. He joined the 33rd Machine Gun Battalion while overseas. He participated in the Meuse-Argonne Offensive and the Battle of St. Mihiel. When the armistice was signed, he was attending officers' training school Le Mans, France, where he stayed until he was sent home. McLaren was discharged in August 1919. File includes a photo and newspaper clippings.","United States. Army; United States. Army. Machine Gun Battalion, 123rd; United States. Army. Machine Gun Battalion, 33rd",http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/5048,1918-09-26,1918-11-11
Meuse-Argonne Offensive,26 September - November 11 1918,Clarence A. Whiteside,http://id.loc.gov/authorities/subjects/sh85007115,48.97176,5.36371,wwi_service_records_b4_f654,"Whiteside, Clarence A.","File documenting the participation of Clarence A. Whiteside in World War I. Whiteside enlisted on April 29, 1918, and served with the 309th Machine Gun Battalion at Camp Dix, New Jersey. He was sent overseas on May 26, 1918, and was stationed at Le Wast and Hautecloque, France. He participated in the Battle of St. Mihiel and the Meuse-Argonne Offensive. After the armistice was signed, he was stationed in Cote-d'Or, France, and later joined the University Montpellier in France on March 4, 1919. He left for the States on July 9, 1919. File includes notes documenting his service and a photo.","United States. Army; United States. Army. Machine Gun Battalion, 309th; Universit?? de Montpellier",http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/8050,1918-09-26,1918-11-11
Meuse-Argonne Offensive,26 September - November 11 1918,Clarence Glenn McTaggart,http://id.loc.gov/authorities/subjects/sh85007115,48.97176,5.36371,wwi_service_records_b3_f416,"McTaggart, Clarence Glenn","File documenting the participation of Clarence Glenn McTaggart in World War I. McTaggart enlisted on May 19, 1917, and trained at the Marine Corps Recruit Depot on Parris Island, South Carolina. He transferred to Quantico, Virginia, on August 18, 1917, and arrived at St. Nazaire, France, on October 6, 1918. He transferred to Brest, France, on November 3, 1917, then to Vosges, France, on January 23, 1918, for training. He was in the Verdun Sector from March 17 to May 11, 1918. He participated in the Battles of Chateau-Thierry, Belleau Woods, St. Mihiel, Blanc Mont Ridge in Champagne, and the Muese-Argonne Offensive. He was injured during the battles of Chateau-Thierry and Belleau Woods and was hospitalized in Vichy, France, from July 15 to August 4, 1918. After the armistice was signed, he was stationed at Niederhammerstein and H??nningen, Germany. File includes a survey, photos, letters, newspaper clippings, and an RSVP card.","United States. Marine Corps; United States. Marine Corps. Marine Regiment, 6th",http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/5129,1918-09-26,1918-11-11
Meuse-Argonne Offensive,26 September - November 11 1918,Clarence Lowell Foiles,http://id.loc.gov/authorities/subjects/sh85007115,48.97176,5.36371,wwi_service_records_b2_f203,"Foiles, Clarence Lowell","File documenting the participation of Clarence Lowell Foiles in World War I. Foiles enlisted on December 30, 1917, and was first stationed at the Vancouver Barracks for training. He was sent overseas on May 8, 1918, with the 318th Engineers and was stationed at Gievres Intermediate Supply Depot, France. He was a part of the Meuse-Argonne Offensive (November 2 to November 9, 1918) and the Army of Occupation (May 1 to May 20, 1919). Foiles left for the States on June 3, 1919, and was discharged June 21, 1919. File includes survey and photograph of Foiles in uniform.","United States. Army; United States. Army. Engineer Regiment, 318th",http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/2127,1918-09-26,1918-11-11
Meuse-Argonne Offensive,26 September - November 11 1918,Clyde Loughridge Todd,http://id.loc.gov/authorities/subjects/sh85007115,48.97176,5.36371,wwi_service_records_b4_f620,"Todd, Clyde Loughridge","File documenting the participation of Clyde Loughridge Todd in World War I. Todd enlisted on August 1, 1917, and was first stationed at the Marine Corps Recruit Depot at Parris Island, South Carolina. He transferred to Quantico, Virginia, in February 1918, and was sent overseas on March 13, 1918. He joined the 6th Marines while in France. He participated in the battles at Belleau Woods, Soissons, St. Mihiel, Blanc Mont Ridge and St Etienne, and the Meuse-Argonne Offensive. He was hospitalized twice. From July 19, 1918, to August 10, 1918, he was at the Toul, France, Base Hosptial no. 27 from shrapnel wounds to his shoulder and arm. From November 4, 1918, to December 12, 1918, he was at Base Hosptial no. 41 in Paris for a shrapnel wound in his ankle. Todd left France on December 25, 1918, and was discharged at Quantico, Virginia, on April 14, 1919. File includes a survey, photo, postcards, RSVP card, and letters. Description supplemented by information from Fold3.","United States. Marine Corps; Parris Island (S.C. : Recruit depot); United States. Marine Corps. Marine Regiment, 6th",http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/8555,1918-09-26,1918-11-11
Meuse-Argonne Offensive,26 September - November 11 1918,Dexter Allen Legg,http://id.loc.gov/authorities/subjects/sh85007115,48.97176,5.36371,wwi_service_records_b2_f374,"Legg, Dexter Allen","File documenting the participation of Dexter Allen Legg in World War I. Legg enlisted on May 28, 1918, and was first stationed at Camp Gordon, Georgia, with the 6th Replacement Regiment. He transferred to Camp Merritt, New Jersey, to join the 63rd Field Artillery. He was sent overseas with the 322nd Machine Gun Battalion on July 23, 1918, and participated in the Meuse Argonne Offensive in October 1918. After the Armistice was signed, he was stationed in Fresnes, France, with the 116th Machine Gun Battalion. Legg returned to the States on May 24, 1920, and was discharged June 2, 1920. File includes a survey and photo.","United States. Army; United States. Army. Replacement Regiment, 6th; United States. Army. Field Artillery Regiment, 63rd; United States. Army. Machine Gun Battalion, 322nd; United States. Army. Machine Gun Battalion, 116th",http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/4931,1918-09-26,1918-11-11
Meuse-Argonne Offensive,26 September - November 11 1918,Donald Dooley Whitcomb,http://id.loc.gov/authorities/subjects/sh85007115,48.97176,5.36371,wwi_service_records_b4_f652,"Whitcomb, Walter Dooley","File documenting the participation of Donald Dooley Whitcomb in World War I. Whitcomb enlisted on May 23, 1917, and was first stationed in El Paso, Texas, with the 2nd Engineers. He was sent overseas on September 10, 1917, and was stationed in Sommedieue, France. He participated in the battles at the Toulon sector, the Aisne-Marne Offensive, in the Marbache sector, St. Mihiel, Chateau-Thierry, in the Champagne sector, and the Meuse-Argonne Offensive. He was hospitalized for influenza on October 29, 1918, in Vichy, France. Whitcomb returned to the States on August 12, 1919, and was discharged on August 15, 1919. File includes a survey, postcard, letters, newspaper clippings, and Whitcomb's marriage announcement.","United States. Army; United States. Army. Engineer Regiment, 2nd",http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/7987,1918-09-26,1918-11-11
Meuse-Argonne Offensive,26 September - November 11 1918,Dorr Miller Simer,http://id.loc.gov/authorities/subjects/sh85007115,48.97176,5.36371,wwi_service_records_b3_f559,"Simer, Dorr Miller","File documenting the participation of Dorr Miller Simer in World War I. Simer enlisted on December 27, 1917, and was first stationed at Camp Dodge, Iowa, with the 349th Infantry. He transferred to Camp Gordon, Georgia, in April 1918, to join the 328th Infantry. He was sent overseas on May 1, 1918, and participated in the Battle of St. Mihiel and the Meuse-Argonne Offensive. He was hospitalized from September 15, 1918, to October 13, 1918, at Bast Hospital no. 28 in Contrexeville, France, for a head wound from shrapnel. Simer returned to the States on May 9, 1919, and was discharged on June 3, 1919. File includes a survey and letters. Description supplemented by information from Fold3.","United States. Army; United States. Army. Infantry Regiment, 349th; United States. Army. Infantry Regiment, 328th",http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/7083,1918-09-26,1918-11-11
Meuse-Argonne Offensive,26 September - November 11 1918,Doy William Skinner,http://id.loc.gov/authorities/subjects/sh85007115,48.97176,5.36371,wwi_service_records_b3_f564,"Skinner, Doy William","File documenting the participation of Doy William Skinner in World War I. Skinner enlisted on July 30, 1917, and was stationed in Pontiac, Illinois, with the 3rd Illinois Infantry, which later became the 129th Infantry. He transferred to Camp Logan, Texas on October 10, 1917. He was sent overseas on May 9, 1918, and participated in the Battle of Villiers-Bretonneux, on the Albert Front, the Meuse-Argonne Offensive, and at Dead Man's Hill in the Battle of Verdun. At Verdun, he was hit in the heart by shrapnel and died on October 17, 1918. His body was returned to the States on August 1, 1921. File includes a survey, photo, letters, newspaper clippings, and a card with Skinner's name with a gold star (used to denote the files of individuals who died in the line of duty). Description supplemented by information from Fold3.","United States. Army; United States. Army. Illinois Infantry Regiment, 3rd; United States. Army. Infantry Regiment, 129th",http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/7112,1918-09-26,1918-11-11
Meuse-Argonne Offensive,26 September - November 11 1918,Eugene Charles Grossmann,http://id.loc.gov/authorities/subjects/sh85007115,48.97176,5.36371,wwi_service_records_b2_f239,"Grossmann, Eugene Charles","File documenting the participation of Eugene Charles Grossmann in World War I. Grossmann enlisted on April 29, 1918, and was first stationed at Camp Dix, New Jersey, in the 308th Field Artillery. He was sent overseas on May 25, 1918, and stationed at Camp De Meucon in Brittany, France. He fought in the Battle of St. Mihiel and the Meuse-Argonne Offensive. He was transferred to the 76th Field Artillery after the war ended and stationed in Thur, Germany. Grossmann returned to the States on August 23, 1919, and was discharged on August 30, 1919. File includes a survey and a photo.","United States. Army; United States. Army. Field Artillery Battalion, 308th; United States. Army. Field Artillery Regiment, 76th",http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/3088,1918-09-26,1918-11-11
Meuse-Argonne Offensive,26 September - November 11 1918,Ferre Charles Watkins,http://id.loc.gov/authorities/subjects/sh85007115,48.97176,5.36371,wwi_service_records_b4_f644,"Watkins, Ferre C., 1893-1966","File documenting the participation of Ferre Charles Watkins in World War I. Watkins enlisted on May 17, 1917, and was stationed in Cambridge, Massachusetts, in the Officers Battalion on August 24, 1917. He joined the 31st Infantry at Camp Grant, Illinois, on August 15, 1917. He attended Harvard University's trench-warfare school on August 24, 1917, and then returned to Camp Grant on September 26, 1917. He was sent overseas on September 9, 1918, and participated in the Meuse-Argonne Offensive. He was stationed in Cubzac-les-Ponts, France, with the 356th Infantry on October 7, 1918. He returned to the States on May 27, 1919, and was discharged on June 23, 1919. File includes a survey, photo, letters, and newspaper clippings. Description supplemented by information from Fold3.","United States. Army; United States. Army. Infantry, 31st; Harvard University; United States. Army. Infantry Regiment, 356th",http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/8024,1918-09-26,1918-11-11
Meuse-Argonne Offensive,26 September - November 11 1918,Frank Albert Robinson,http://id.loc.gov/authorities/subjects/sh85007115,48.97176,5.36371,wwi_service_records_b3_f525,"Robinson, Frank Albert","File documenting the participation of Frank Albert Robinson in World War I. Robinson enlisted on May 8, 1918, and was first stationed at Camp Dix, New Jersey, with the 309th Field Artillery Battalion. He was sent to France on May 28, 1918, and quickly went to the front. He joined his unit band on August 13th, 1918, while stationed at Camp de Meucon in Brittany, France. He participated in battles in the Toul sector, the Battle of St. Mihiel, the Meuse-Argonne Offensive, and the Grandpre attack. On December 1, 1918, he was promoted to corporal of the band and stationed in Verdun, France. Robinson left for the States on April 26, 1919, and was discharged on May 22, 1919. File includes a survey, letters, and flier from his band's performance in El Paso, Texas. Description supplemented by information from Fold3.","United States. Army; United States. Army. Field Artillery Battalion, 309th",http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/7097,1918-09-26,1918-11-11
Meuse-Argonne Offensive,26 September - November 11 1918,Gay Andrew Kinter,http://id.loc.gov/authorities/subjects/sh85007115,48.97176,5.36371,wwi_service_records_b2_f355,"Kinter, Gay Andrew","File documenting the participation of Gay Andrew Kinter in World War I. Kinter enlisted on September 20, 1917, and first served at Camp Dodge, Iowa, with the 349th Infantry. On November 19, 1918, he transferred to Camp Pike, Arkansas, to join the 346th Infantry. He transferred to the 38th Infantry on April 21, 1918, at Camp Greene, North Carolina. He was sent overseas on July 25, 1918, and participated in the offensives at Somme, St. Mihiel, Vesle, and Meuse-Argonne. After the war, he was stationed in Muden and Trier in Germany, and later in Esch Luxemburg. On June 9, 1919, he was sent to Calais, France. Kinter returned to the States on August 1, 1918, and was discharged on August 8, 1919. File includes a survey.","United States. Army; United States. Army. Infantry Regiment, 349th; United States. Army. Infantry Regiment, 346th; United States. Army. Infantry Regiment, 38th (1917-1957)",http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/4397,1918-09-26,1918-11-11
Meuse-Argonne Offensive,26 September - November 11 1918,George W. Piper,http://id.loc.gov/authorities/subjects/sh85007115,48.97176,5.36371,wwi_service_records_b3_f492,"Piper, George W.","File documenting the participation of George W. Piper in World war I. Piper enlisted in July 1917 and served overseas with the 51st Field Artillery. He participated in the Second Battle of the Marne, the Battle of St. Mihiel, and the Meuse-Argonne Offensive. After the armistice was signed, Piper was stationed in Germany. File includes a survey.","United States. Army; United States. Army. Field Artillery Regiment, 51st",http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/6141,1918-09-26,1918-11-11
Meuse-Argonne Offensive,26 September - November 11 1918,Gerry Brown Dudley,http://id.loc.gov/authorities/subjects/sh85007115,48.97176,5.36371,wwi_service_records_b1_f169,"Dudley, Gerry Brown","File documenting the participation of Gerry Brown Dudley in World War I. Dudley enlisted on August 11, 1917, and was first stationed at Fort Riley, Kansas, in the Medical Officers' Training Corps. He was then sent overseas and stationed at Evacuation Hospital No. 1 in France. During this time, he was involved in the battle of St. Mihiel. On September 26, 1918, Dudley transferred to the 165th Infantry to participate in the Argonne Offensive at Sedan, and Landres-et-Saint-Georges, France. He left France on April 12, 1919, and was discharged on May 20, 1919. File includes a survey and letters. Description supplemented by information from Fold3.","United States. Army; United States. Army. Medical Corps; United States. Army. Infantry Regiment, 165th",http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/2145,1918-09-26,1918-11-11
Meuse-Argonne Offensive,26 September - November 11 1918,Glenn Faber Zellhoefer,http://id.loc.gov/authorities/subjects/sh85007115,48.97176,5.36371,wwi_service_records_b4_f680,"Zellhoefer, Glenn Faber","File documenting the participation of Glenn Faber Zellhoefer in World War I. Zellhoefer enlisted on May 12, 1918, and was stationed at Fort Riley, Kansas, with the 18th Ambulance Company. He was sent overseas on July 2, 1919, with the 41st Ambulance Company. He participated in the Battle of St. Mihiel and the Meuse-Argonne Offensive. Zellhoefer left for the States on March 12, 1919, and was discharged on April 1, 1919. File includes a survey, RSVP card, letter, and newspaper clippings","United States. Army; United States. Army. Medical Department; United States. Army. Ambulance Company, 18th; United States. Army. Ambulance Company, 41st",http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/8565,1918-09-26,1918-11-11
Meuse-Argonne Offensive,26 September-November 11 1918,Glenn Stewart Evans,https://id.loc.gov/authorities/subjects/sh2010007621,48.97176,5.36371,wwi_service_records_b1_f188,"Evans, Glenn Stewart","File documenting the participation of Glenn Stewart Evans in World War I. Evans received his commission on June 7, 1917. He trained at Camp Travis, Texas, and was sent overseas on June 20, 1918. He served with the Medical Corps and was attached to the 358th Infantry. He was a battalion surgeon in the Battle of St. Mihiel and in the Meuse-Argonne Offensive. After the armistice was signed, he was stationed in Gerolstein, Germany. File includes letters and newspaper clippings.","United States. Army; United States. Army. Medical Corps; United States. Army. Infantry Regiment, 358th",http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/1278,1918-09-26,1918-11-11
Meuse-Argonne Offensive,26 September - November 11 1918,Grover William Kerr,http://id.loc.gov/authorities/subjects/sh85007115,48.97176,5.36371,wwi_service_records_b2_f346,"Kerr, Grover William","File documenting the participation of Grover William Kerr in World War I. Kerr enlisted on August 2, 1917, in the Marine Corps and first served on Paris Island, South Carolina. He transferred to Quantico, Virginia, to join the 119th Replacement Battalion. He left for France on February 6, 1918, and joined the 6th Marine Regiment. He participated in the Battles of Verdun, Chateau-Thierry, St. Mihiel, and Soissons, and the engagements in Pont-A-Mousson, Belleau Wood, and Meuse-Argonne Offensive. He was wounded in battle three times and was hospitalized at Base Hospital no. 51 in Toul, France, Base Hospital no. 33 in Neafchateau, France, and Base Hospital no. 27 in Angers, France. Kerr remained in Rhenbohl, Germany, after the war, and later began teaching at the American Expeditionary Forces University in Beaune, France. He returned to the States in September 1919. File includes a survey, address card, letters, and newspaper clippings.","United States. Marine Corps; United States. Marine Corps. Marine Regiment, 6th; American Expeditionary Forces University (Beaune, France)",http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/4199,1918-09-26,1918-11-11
Meuse-Argonne Offensive,26 September - November 11 1918,Harold Edgar Neisler,http://id.loc.gov/authorities/subjects/sh85007115,48.97176,5.36371,wwi_service_records_b3_f451,"Neisler, Harold Edgar","File documenting the participation of Harold Edgar Neisler in World War I. Neisler enlisted on June 28, 1918, and was first stationed at Camp Beauregard, Louisiana, with the 155th Infantry. He was sent overseas on August 21, 1918, and participated in the Battle of St. Mihiel and the Meuse-Argonne Offensive. He joined the 356th Infantry on September 24, 1918. After the armistice was signed, he was stationed in Schweich, Germany, and was hospitalized for the flu in January 1919. Neisler returned to the States on May 27, 1919, and was discharged on June 10, 1919. File includes a survey and postcard with his photo.","United States. Army; United States. Army. Infantry Regiment, 155th; United States. Army. Infantry Regiment, 356th",http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/5600,1918-09-26,1918-11-11
Meuse-Argonne Offensive,26 September - November 11 1918,Harry James Owens,http://id.loc.gov/authorities/subjects/sh85007115,48.97176,5.36371,wwi_service_records_b3_f467,"Owens, Harry J. (Harry James), 1894-","File documenting the participation of Harry James Owen in World War I. Owens enlisted on October 11, 1917, and first served at Kelly Field, Texas, with the 24th Aero Squadron. He was sent overseas with the 1st Observation Group on January 9, 1918. He was hospitalized in Folkstone, England, for rheumatic fever on February 10, 1918. He was stationed in Vavincourt, France, and participated in the Battle of St. Mihiel and the Meuse-Argonne Offensive. He joined the student detachment of Dijon University in Cote d'or, France, on March 1, 1919, and returned to the states on July 9, 1919. File includes a survey, signature card, postcards, envelopes, letters, newspaper clippings, and an RSVP card. Description supplemented by information from Fold3.","United States. Army; United States. Army. Air Service; United States. Army. Air Service. Aero Squadron, 24th; Universit?? de Dijon",http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/5726,1918-09-26,1918-11-11
Meuse-Argonne Offensive,26 September - November 11 1918,Howard Scott Lanterman,http://id.loc.gov/authorities/subjects/sh85007115,48.97176,5.36371,wwi_service_records_b2_f367,"Lanterman, Howard Scott","File documenting the participation of Howard Scott Lanterman in World War I. Lanterman registered for enlistment on June 5, 1917. He was stationed at Camp Gordon, Georgia, with the 3rd Infantry Replacement Regiment. He was sent overseas with the 28th Infantry on July 22, 1918. On October 4, 1918, he was injured during the Meuse-Argonne Offensive, and was sent back to the States on January 19, 1919. He was sent to Camp Grant Base Hospital. File includes letters and newspaper clippings. Description supplemented by information from Fold3.","United States. Army; United States. Army. Infantry Regiment, 28th",http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/4657,1918-09-26,1918-11-11
